weather_id,sensor_id,time,temperature_2m,relative_humidity_2m,wind_speed_10m,surface_pressure,rain,values_pm25
W1561901_2023011305,1561901,2023-01-13 05:00:00,6.9,73,33.6,999.1,0.0,
W1561901_2023011306,1561901,2023-01-13 06:00:00,6.7,74,32.2,999.3,0.0,
W1561901_2023011307,1561901,2023-01-13 07:00:00,6.7,74,32.3,999.9,0.0,
W1561901_2023011308,1561901,2023-01-13 08:00:00,6.8,74,30.8,1000.8,0.0,
W1561901_2023011309,1561901,2023-01-13 09:00:00,6.8,73,30.9,1001.6,0.0,
W1561901_2023011310,1561901,2023-01-13 10:00:00,7.2,71,32.6,1002.4,0.0,
W1561901_2023011311,1561901,2023-01-13 11:00:00,8.0,71,32.2,1003.4,0.0,
W1561901_2023011312,1561901,2023-01-13 12:00:00,8.9,69,28.7,1004.3,0.0,
W1561901_2023011313,1561901,2023-01-13 13:00:00,9.8,68,32.6,1005.0,0.0,
W1561901_2023011314,1561901,2023-01-13 14:00:00,10.2,64,33.0,1005.7,0.0,
W1561901_2023011315,1561901,2023-01-13 15:00:00,10.0,68,30.3,1006.6,0.0,
W1561901_2023011316,1561901,2023-01-13 16:00:00,9.6,67,25.3,1007.8,0.0,
W1561901_2023011317,1561901,2023-01-13 17:00:00,8.5,69,22.3,1008.8,0.0,
W1561901_2023011318,1561901,2023-01-13 18:00:00,7.6,72,21.7,1009.7,0.0,
W1561901_2023011319,1561901,2023-01-13 19:00:00,6.9,76,19.9,1010.5,0.0,
W1561901_2023011320,1561901,2023-01-13 20:00:00,6.1,78,16.1,1011.0,0.0,
W1561901_2023011321,1561901,2023-01-13 21:00:00,5.5,79,15.3,1011.1,0.0,
W1561901_2023011322,1561901,2023-01-13 22:00:00,5.2,80,16.1,1011.2,0.0,
W1561901_2023011323,1561901,2023-01-13 23:00:00,5.0,84,14.3,1010.6,0.0,
W1561901_2023011400,1561901,2023-01-14 00:00:00,5.7,84,16.4,1009.9,0.0,
W1561901_2023011401,1561901,2023-01-14 01:00:00,6.9,86,17.9,1009.1,0.0,
W1561901_2023011402,1561901,2023-01-14 02:00:00,7.5,85,17.7,1007.5,0.2,
W1561901_2023011403,1561901,2023-01-14 03:00:00,7.9,86,21.3,1005.9,0.7,
W1561901_2023011404,1561901,2023-01-14 04:00:00,8.3,92,23.8,1004.5,1.8,
W1561901_2023011405,1561901,2023-01-14 05:00:00,8.8,91,28.3,1002.0,2.1,
W1561901_2023011406,1561901,2023-01-14 06:00:00,9.3,90,30.7,999.6,1.3,
W1561901_2023011407,1561901,2023-01-14 07:00:00,9.6,88,37.1,997.1,1.5,
W1561901_2023011408,1561901,2023-01-14 08:00:00,9.9,89,40.4,994.8,1.5,
W1561901_2023011409,1561901,2023-01-14 09:00:00,10.8,89,40.0,993.4,0.6,
W1561901_2023011410,1561901,2023-01-14 10:00:00,11.3,89,39.7,992.4,0.5,
W1561901_2023011411,1561901,2023-01-14 11:00:00,11.7,88,37.3,991.8,0.3,
W1561901_2023011412,1561901,2023-01-14 12:00:00,12.1,89,33.6,991.2,0.0,
W1561901_2023011413,1561901,2023-01-14 13:00:00,12.0,92,29.7,991.2,0.5,
W1561901_2023011414,1561901,2023-01-14 14:00:00,11.5,88,25.1,991.4,0.4,
W1561901_2023011415,1561901,2023-01-14 15:00:00,10.9,83,26.1,991.6,0.0,
W1561901_2023011416,1561901,2023-01-14 16:00:00,10.2,81,28.7,992.8,0.0,
W1561901_2023011417,1561901,2023-01-14 17:00:00,9.3,77,25.9,993.8,0.0,
W1561901_2023011418,1561901,2023-01-14 18:00:00,8.2,69,24.8,994.4,0.0,
W1561901_2023011419,1561901,2023-01-14 19:00:00,7.2,71,24.4,995.1,0.0,
W1561901_2023011420,1561901,2023-01-14 20:00:00,6.7,68,26.1,995.6,0.0,
W1561901_2023011421,1561901,2023-01-14 21:00:00,6.4,70,26.0,996.1,0.0,
W1561901_2023011422,1561901,2023-01-14 22:00:00,5.9,70,26.5,996.2,0.0,
W1561901_2023011423,1561901,2023-01-14 23:00:00,5.7,70,26.7,996.4,0.0,
W1561901_2023011500,1561901,2023-01-15 00:00:00,5.7,69,27.0,996.3,0.0,
W1561901_2023011501,1561901,2023-01-15 01:00:00,5.5,70,26.6,996.0,0.0,
W1561901_2023011502,1561901,2023-01-15 02:00:00,5.1,69,26.1,995.9,0.0,
W1561901_2023011503,1561901,2023-01-15 03:00:00,4.3,71,24.9,995.9,0.0,
W1561901_2023011504,1561901,2023-01-15 04:00:00,3.9,72,26.4,996.0,0.0,
W1561901_2023011505,1561901,2023-01-15 05:00:00,3.9,72,27.6,995.6,0.0,
W1561901_2023011506,1561901,2023-01-15 06:00:00,3.9,72,28.9,994.8,0.0,
W1561901_2023011507,1561901,2023-01-15 07:00:00,3.9,70,28.5,994.7,0.0,
W1561901_2023011508,1561901,2023-01-15 08:00:00,4.1,71,27.6,994.8,0.0,
W1561901_2023011509,1561901,2023-01-15 09:00:00,4.3,71,28.9,994.8,0.0,
W1561901_2023011510,1561901,2023-01-15 10:00:00,5.1,71,29.6,994.7,0.0,
W1561901_2023011511,1561901,2023-01-15 11:00:00,6.1,70,28.4,995.3,0.0,
W1561901_2023011512,1561901,2023-01-15 12:00:00,7.0,69,24.2,995.8,0.0,
W1561901_2023011513,1561901,2023-01-15 13:00:00,7.4,71,28.2,996.2,0.0,
W1561901_2023011514,1561901,2023-01-15 14:00:00,7.7,69,25.4,995.5,0.0,
W1561901_2023011515,1561901,2023-01-15 15:00:00,7.5,69,22.6,995.0,0.0,
W1561901_2023011516,1561901,2023-01-15 16:00:00,7.0,71,17.6,994.5,0.0,
W1561901_2023011517,1561901,2023-01-15 17:00:00,5.7,75,15.6,994.4,0.0,
W1561901_2023011518,1561901,2023-01-15 18:00:00,4.5,81,15.0,994.3,0.0,
W1561901_2023011519,1561901,2023-01-15 19:00:00,3.8,85,14.6,994.2,0.0,
W1561901_2023011520,1561901,2023-01-15 20:00:00,3.4,89,14.3,993.5,0.0,
W1561901_2023011521,1561901,2023-01-15 21:00:00,3.0,91,13.4,992.8,0.0,
W1561901_2023011522,1561901,2023-01-15 22:00:00,2.5,92,10.3,991.8,0.0,
W1561901_2023011523,1561901,2023-01-15 23:00:00,1.1,94,8.6,990.0,0.0,
W1561901_2023011600,1561901,2023-01-16 00:00:00,0.8,95,9.3,988.3,0.0,
W1561901_2023011601,1561901,2023-01-16 01:00:00,3.8,87,10.4,986.1,0.0,
W1561901_2023011602,1561901,2023-01-16 02:00:00,3.6,89,13.2,983.9,0.6,
W1561901_2023011603,1561901,2023-01-16 03:00:00,3.8,92,17.6,981.7,0.8,
W1561901_2023011604,1561901,2023-01-16 04:00:00,4.4,92,18.5,979.9,1.8,
W1561901_2023011605,1561901,2023-01-16 05:00:00,3.3,99,21.9,978.5,3.0,
W1561901_2023011606,1561901,2023-01-16 06:00:00,2.6,99,23.6,977.7,2.7,
W1561901_2023011607,1561901,2023-01-16 07:00:00,3.3,97,22.0,977.6,2.2,
W1561901_2023011608,1561901,2023-01-16 08:00:00,4.0,92,25.3,978.3,0.8,
W1561901_2023011609,1561901,2023-01-16 09:00:00,3.1,91,25.7,978.9,0.1,
W1561901_2023011610,1561901,2023-01-16 10:00:00,3.0,90,23.5,979.6,0.0,
W1561901_2023011611,1561901,2023-01-16 11:00:00,3.2,91,21.5,980.6,0.0,
W1561901_2023011612,1561901,2023-01-16 12:00:00,3.7,88,27.9,981.4,0.0,
W1561901_2023011613,1561901,2023-01-16 13:00:00,4.9,83,27.5,982.0,0.0,
W1561901_2023011614,1561901,2023-01-16 14:00:00,5.0,81,26.9,982.4,0.1,
W1561901_2023011615,1561901,2023-01-16 15:00:00,4.9,79,25.1,982.7,0.1,
W1561901_2023011616,1561901,2023-01-16 16:00:00,4.1,78,25.0,983.1,0.1,
W1561901_2023011617,1561901,2023-01-16 17:00:00,3.2,78,18.2,983.7,0.0,
W1561901_2023011618,1561901,2023-01-16 18:00:00,1.9,83,14.5,984.3,0.0,
W1561901_2023011619,1561901,2023-01-16 19:00:00,0.7,85,10.7,984.7,0.0,
W1561901_2023011620,1561901,2023-01-16 20:00:00,-1.0,90,8.1,985.1,0.0,
W1561901_2023011621,1561901,2023-01-16 21:00:00,-1.7,89,8.6,985.1,0.0,
W1561901_2023011622,1561901,2023-01-16 22:00:00,-3.0,87,7.4,985.1,0.0,
W1561901_2023011623,1561901,2023-01-16 23:00:00,-4.1,87,7.3,985.2,0.0,
W1561901_2023011700,1561901,2023-01-17 00:00:00,-4.2,88,7.3,985.3,0.0,
W1561901_2023011701,1561901,2023-01-17 01:00:00,-4.1,87,7.8,985.0,0.0,
W1561901_2023011702,1561901,2023-01-17 02:00:00,-3.9,88,7.7,984.7,0.0,
W1561901_2023011703,1561901,2023-01-17 03:00:00,-3.4,87,4.5,984.4,0.0,
W1561901_2023011704,1561901,2023-01-17 04:00:00,-3.2,89,2.6,984.2,0.0,
W1561901_2023011705,1561901,2023-01-17 05:00:00,-3.4,90,4.4,984.1,0.0,
W1561901_2023011706,1561901,2023-01-17 06:00:00,-3.0,91,4.0,984.0,0.0,
W1561901_2023011707,1561901,2023-01-17 07:00:00,-3.1,95,2.6,983.8,0.0,
W1561901_2023011708,1561901,2023-01-17 08:00:00,-4.7,97,7.2,983.8,0.0,
W1561901_2023011709,1561901,2023-01-17 09:00:00,-3.4,96,5.6,984.3,0.0,
W1561901_2023011710,1561901,2023-01-17 10:00:00,-3.0,96,0.8,984.4,0.0,
W1561901_2023011711,1561901,2023-01-17 11:00:00,-1.5,88,3.1,985.1,0.0,
W1561901_2023011712,1561901,2023-01-17 12:00:00,0.0,83,1.9,985.1,0.0,
W1561901_2023011713,1561901,2023-01-17 13:00:00,1.2,78,2.0,985.5,0.0,
W1561901_2023011714,1561901,2023-01-17 14:00:00,2.2,74,4.2,985.2,0.0,
W1561901_2023011715,1561901,2023-01-17 15:00:00,2.5,74,6.1,985.4,0.0,
W1561901_2023011716,1561901,2023-01-17 16:00:00,1.6,77,4.8,985.9,0.0,
W1561901_2023011717,1561901,2023-01-17 17:00:00,-1.5,87,9.7,986.2,0.0,
W1561901_2023011718,1561901,2023-01-17 18:00:00,-2.7,89,9.0,986.7,0.0,
W1561901_2023011719,1561901,2023-01-17 19:00:00,-3.0,91,8.4,987.5,0.0,
W1561901_2023011720,1561901,2023-01-17 20:00:00,-2.9,90,9.2,988.2,0.0,
W1561901_2023011721,1561901,2023-01-17 21:00:00,-3.3,91,8.1,988.8,0.0,
W1561901_2023011722,1561901,2023-01-17 22:00:00,-3.8,93,7.6,989.0,0.0,
W1561901_2023011723,1561901,2023-01-17 23:00:00,-3.8,93,8.2,989.5,0.0,
W1561901_2023011800,1561901,2023-01-18 00:00:00,-3.8,93,9.3,990.0,0.0,
W1561901_2023011801,1561901,2023-01-18 01:00:00,-2.2,90,11.1,989.8,0.0,
W1561901_2023011802,1561901,2023-01-18 02:00:00,-2.7,91,9.7,989.8,0.0,
W1561901_2023011803,1561901,2023-01-18 03:00:00,-2.9,91,9.7,990.0,0.0,
W1561901_2023011804,1561901,2023-01-18 04:00:00,-2.9,91,9.7,990.2,0.0,
W1561901_2023011805,1561901,2023-01-18 05:00:00,-2.8,91,10.5,990.3,0.0,
W1561901_2023011806,1561901,2023-01-18 06:00:00,-2.6,91,10.4,990.2,0.0,
W1561901_2023011807,1561901,2023-01-18 07:00:00,-2.2,91,11.3,990.5,0.0,
W1561901_2023011808,1561901,2023-01-18 08:00:00,-2.3,91,10.5,991.1,0.0,
W1561901_2023011809,1561901,2023-01-18 09:00:00,-2.4,92,9.8,991.8,0.0,
W1561901_2023011810,1561901,2023-01-18 10:00:00,-1.3,90,12.4,992.6,0.0,
W1561901_2023011811,1561901,2023-01-18 11:00:00,0.4,84,14.0,993.1,0.0,
W1561901_2023011812,1561901,2023-01-18 12:00:00,2.2,77,15.6,993.7,0.0,
W1561901_2023011813,1561901,2023-01-18 13:00:00,3.6,75,14.8,994.1,0.0,
W1561901_2023011814,1561901,2023-01-18 14:00:00,4.3,73,17.2,994.4,0.0,
W1561901_2023011815,1561901,2023-01-18 15:00:00,4.5,71,14.7,994.8,0.0,
W1561901_2023011816,1561901,2023-01-18 16:00:00,3.7,75,12.2,995.5,0.0,
W1561901_2023011817,1561901,2023-01-18 17:00:00,1.6,82,10.0,996.4,0.0,
W1561901_2023011818,1561901,2023-01-18 18:00:00,-0.5,88,9.4,997.1,0.0,
W1561901_2023011819,1561901,2023-01-18 19:00:00,-0.4,89,10.8,998.1,0.0,
W1561901_2023011820,1561901,2023-01-18 20:00:00,-0.5,90,10.9,999.1,0.0,
W1561901_2023011821,1561901,2023-01-18 21:00:00,-0.8,91,10.1,999.9,0.0,
W1561901_2023011822,1561901,2023-01-18 22:00:00,-1.0,92,10.2,1000.4,0.0,
W1561901_2023011823,1561901,2023-01-18 23:00:00,-1.4,93,9.8,1000.9,0.0,
W1561901_2023011900,1561901,2023-01-19 00:00:00,-1.4,93,9.7,1001.4,0.0,
W1561901_2023011901,1561901,2023-01-19 01:00:00,-1.1,93,7.9,1002.0,0.0,
W1561901_2023011902,1561901,2023-01-19 02:00:00,-1.4,93,8.4,1002.2,0.0,
W1561901_2023011903,1561901,2023-01-19 03:00:00,-1.8,94,7.8,1002.3,0.0,
W1561901_2023011904,1561901,2023-01-19 04:00:00,-2.2,94,7.4,1002.4,0.0,
W1561901_2023011905,1561901,2023-01-19 05:00:00,-2.3,94,7.5,1002.5,0.0,
W1561901_2023011906,1561901,2023-01-19 06:00:00,-2.5,94,7.3,1002.5,0.0,
W1561901_2023011907,1561901,2023-01-19 07:00:00,-2.6,94,6.9,1002.6,0.0,
W1561901_2023011908,1561901,2023-01-19 08:00:00,-2.9,95,7.6,1002.7,0.0,
W1561901_2023011909,1561901,2023-01-19 09:00:00,-3.3,95,8.4,1002.9,0.0,
W1561901_2023011910,1561901,2023-01-19 10:00:00,-1.4,94,6.9,1003.4,0.0,
W1561901_2023011911,1561901,2023-01-19 11:00:00,0.3,90,7.7,1003.6,0.0,
W1561901_2023011912,1561901,2023-01-19 12:00:00,1.7,86,8.2,1003.8,0.0,
W1561901_2023011913,1561901,2023-01-19 13:00:00,2.8,84,8.6,1003.7,0.0,
W1561901_2023011914,1561901,2023-01-19 14:00:00,3.7,80,9.5,1003.4,0.0,
W1561901_2023011915,1561901,2023-01-19 15:00:00,4.1,79,9.4,1003.4,0.0,
W1561901_2023011916,1561901,2023-01-19 16:00:00,3.8,81,8.0,1003.9,0.0,
W1561901_2023011917,1561901,2023-01-19 17:00:00,1.2,89,8.0,1004.4,0.0,
W1561901_2023011918,1561901,2023-01-19 18:00:00,-0.5,91,8.8,1005.1,0.0,
W1561901_2023011919,1561901,2023-01-19 19:00:00,-0.3,91,9.8,1006.0,0.0,
W1561901_2023011920,1561901,2023-01-19 20:00:00,-0.6,90,10.1,1006.6,0.0,
W1561901_2023011921,1561901,2023-01-19 21:00:00,-0.7,90,10.8,1007.3,0.0,
W1561901_2023011922,1561901,2023-01-19 22:00:00,-1.0,90,10.3,1007.9,0.0,
W1561901_2023011923,1561901,2023-01-19 23:00:00,-1.2,90,10.4,1008.6,0.0,
W1561901_2023012000,1561901,2023-01-20 00:00:00,-1.2,90,10.9,1009.0,0.0,
W1561901_2023012001,1561901,2023-01-20 01:00:00,-0.4,88,13.4,1009.3,0.0,
W1561901_2023012002,1561901,2023-01-20 02:00:00,-0.3,88,13.4,1009.5,0.0,
W1561901_2023012003,1561901,2023-01-20 03:00:00,-0.4,88,12.7,1010.1,0.0,
W1561901_2023012004,1561901,2023-01-20 04:00:00,-0.4,88,12.0,1010.6,0.0,
W1561901_2023012005,1561901,2023-01-20 05:00:00,-0.3,87,11.6,1011.1,0.0,
W1561901_2023012006,1561901,2023-01-20 06:00:00,-0.1,87,11.5,1011.5,0.0,
W1561901_2023012007,1561901,2023-01-20 07:00:00,-0.4,88,11.5,1011.9,0.0,
W1561901_2023012008,1561901,2023-01-20 08:00:00,-0.4,89,11.9,1012.6,0.0,
W1561901_2023012009,1561901,2023-01-20 09:00:00,-0.5,90,11.2,1013.2,0.0,
W1561901_2023012010,1561901,2023-01-20 10:00:00,0.6,90,12.2,1014.0,0.0,
W1561901_2023012011,1561901,2023-01-20 11:00:00,2.7,84,17.1,1014.6,0.0,
W1561901_2023012012,1561901,2023-01-20 12:00:00,4.2,82,14.7,1014.8,0.0,
W1561901_2023012013,1561901,2023-01-20 13:00:00,5.2,78,16.3,1015.1,0.0,
W1561901_2023012014,1561901,2023-01-20 14:00:00,5.8,74,17.7,1015.2,0.0,
W1561901_2023012015,1561901,2023-01-20 15:00:00,6.0,72,17.4,1015.2,0.0,
W1561901_2023012016,1561901,2023-01-20 16:00:00,5.6,75,14.1,1015.9,0.0,
W1561901_2023012017,1561901,2023-01-20 17:00:00,4.2,81,11.0,1016.8,0.0,
W1561901_2023012018,1561901,2023-01-20 18:00:00,2.8,87,10.9,1017.8,0.0,
W1561901_2023012019,1561901,2023-01-20 19:00:00,2.2,88,10.8,1018.5,0.0,
W1561901_2023012020,1561901,2023-01-20 20:00:00,1.8,88,11.1,1019.3,0.0,
W1561901_2023012021,1561901,2023-01-20 21:00:00,1.3,89,10.8,1019.9,0.0,
W1561901_2023012022,1561901,2023-01-20 22:00:00,0.9,91,10.5,1020.7,0.0,
W1561901_2023012023,1561901,2023-01-20 23:00:00,0.6,93,10.1,1021.5,0.0,
W1561901_2023012100,1561901,2023-01-21 00:00:00,0.5,93,10.5,1022.4,0.0,
W1561901_2023012101,1561901,2023-01-21 01:00:00,2.3,92,10.5,1023.3,0.0,
W1561901_2023012102,1561901,2023-01-21 02:00:00,3.0,90,11.2,1023.9,0.0,
W1561901_2023012103,1561901,2023-01-21 03:00:00,2.1,94,9.0,1024.5,0.0,
W1561901_2023012104,1561901,2023-01-21 04:00:00,0.6,95,8.8,1025.0,0.0,
W1561901_2023012105,1561901,2023-01-21 05:00:00,-1.3,96,10.0,1025.5,0.0,
W1561901_2023012106,1561901,2023-01-21 06:00:00,-1.7,96,9.4,1026.2,0.0,
W1561901_2023012107,1561901,2023-01-21 07:00:00,-1.3,95,8.4,1026.7,0.0,
W1561901_2023012108,1561901,2023-01-21 08:00:00,-0.9,94,7.6,1027.4,0.0,
W1561901_2023012109,1561901,2023-01-21 09:00:00,-1.2,95,9.1,1028.2,0.0,
W1561901_2023012110,1561901,2023-01-21 10:00:00,0.5,94,4.4,1028.8,0.0,
W1561901_2023012111,1561901,2023-01-21 11:00:00,2.0,89,5.2,1029.3,0.0,
W1561901_2023012112,1561901,2023-01-21 12:00:00,3.3,85,5.4,1029.5,0.0,
W1561901_2023012113,1561901,2023-01-21 13:00:00,4.3,82,3.4,1029.8,0.0,
W1561901_2023012114,1561901,2023-01-21 14:00:00,5.1,79,4.4,1029.5,0.0,
W1561901_2023012115,1561901,2023-01-21 15:00:00,5.3,77,4.8,1029.3,0.0,
W1561901_2023012116,1561901,2023-01-21 16:00:00,4.5,87,5.7,1029.6,0.0,
W1561901_2023012117,1561901,2023-01-21 17:00:00,3.8,81,6.3,1030.0,0.0,
W1561901_2023012118,1561901,2023-01-21 18:00:00,0.9,90,8.4,1030.4,0.0,
W1561901_2023012119,1561901,2023-01-21 19:00:00,0.4,93,7.9,1030.7,0.0,
W1561901_2023012120,1561901,2023-01-21 20:00:00,0.3,95,6.8,1031.0,0.0,
W1561901_2023012121,1561901,2023-01-21 21:00:00,0.4,99,5.6,1031.3,0.0,
W1561901_2023012122,1561901,2023-01-21 22:00:00,-0.5,100,2.6,1031.4,0.0,
W1561901_2023012123,1561901,2023-01-21 23:00:00,-2.3,100,4.5,1031.5,0.0,
W1561901_2023012200,1561901,2023-01-22 00:00:00,-2.2,100,4.2,1031.7,0.0,
W1561901_2023012201,1561901,2023-01-22 01:00:00,-2.1,100,5.2,1031.6,0.0,
W1561901_2023012202,1561901,2023-01-22 02:00:00,-1.6,100,3.1,1031.3,0.0,
W1561901_2023012203,1561901,2023-01-22 03:00:00,-1.8,100,1.5,1031.3,0.0,
W1561901_2023012204,1561901,2023-01-22 04:00:00,-2.3,99,2.5,1031.4,0.0,
W1561901_2023012205,1561901,2023-01-22 05:00:00,-1.9,99,1.8,1031.4,0.0,
W1561901_2023012206,1561901,2023-01-22 06:00:00,-3.6,98,3.3,1031.1,0.0,
W1561901_2023012207,1561901,2023-01-22 07:00:00,-3.3,98,2.6,1031.2,0.0,
W1561901_2023012208,1561901,2023-01-22 08:00:00,-3.1,95,4.8,1031.5,0.0,
W1561901_2023012209,1561901,2023-01-22 09:00:00,-3.6,97,2.8,1031.6,0.0,
W1561901_2023012210,1561901,2023-01-22 10:00:00,-3.0,86,1.3,1031.8,0.0,
W1561901_2023012211,1561901,2023-01-22 11:00:00,-2.3,82,4.7,1032.3,0.0,
W1561901_2023012212,1561901,2023-01-22 12:00:00,-1.2,85,3.9,1032.3,0.0,
W1561901_2023012213,1561901,2023-01-22 13:00:00,-0.9,88,2.5,1032.3,0.0,
W1561901_2023012214,1561901,2023-01-22 14:00:00,0.6,87,0.8,1032.0,0.0,
W1561901_2023012215,1561901,2023-01-22 15:00:00,1.5,85,0.8,1031.3,0.0,
W1561901_2023012216,1561901,2023-01-22 16:00:00,1.5,84,0.8,1031.0,0.0,
W1561901_2023012217,1561901,2023-01-22 17:00:00,-0.3,92,4.8,1031.5,0.0,
W1561901_2023012218,1561901,2023-01-22 18:00:00,-1.1,98,4.5,1032.0,0.0,
W1561901_2023012219,1561901,2023-01-22 19:00:00,-1.5,99,3.6,1032.0,0.0,
W1561901_2023012220,1561901,2023-01-22 20:00:00,-2.5,100,5.4,1032.1,0.0,
W1561901_2023012221,1561901,2023-01-22 21:00:00,-3.1,99,3.0,1032.4,0.0,
W1561901_2023012222,1561901,2023-01-22 22:00:00,-3.1,97,1.9,1032.8,0.0,
W1561901_2023012223,1561901,2023-01-22 23:00:00,-3.5,92,2.9,1033.0,0.0,
W1561901_2023012300,1561901,2023-01-23 00:00:00,-3.7,90,3.4,1032.6,0.0,96.9
W1561901_2023012301,1561901,2023-01-23 01:00:00,-3.1,97,3.9,1032.8,0.0,98.6
W1561901_2023012302,1561901,2023-01-23 02:00:00,-3.4,97,1.8,1032.5,0.0,97.1
W1561901_2023012303,1561901,2023-01-23 03:00:00,-3.7,92,2.9,1032.7,0.0,80.1
W1561901_2023012304,1561901,2023-01-23 04:00:00,-3.9,85,2.6,1032.9,0.0,71.3
W1561901_2023012305,1561901,2023-01-23 05:00:00,-3.9,81,1.5,1033.4,0.0,70.9
W1561901_2023012306,1561901,2023-01-23 06:00:00,-3.8,77,3.6,1033.4,0.0,72.2
W1561901_2023012307,1561901,2023-01-23 07:00:00,-3.9,74,2.9,1033.4,0.0,64.5
W1561901_2023012308,1561901,2023-01-23 08:00:00,-4.1,75,1.8,1033.5,0.0,119.0
W1561901_2023012309,1561901,2023-01-23 09:00:00,-4.2,75,2.1,1033.6,0.0,72.6
W1561901_2023012310,1561901,2023-01-23 10:00:00,-3.8,74,2.9,1033.9,0.0,65.4
W1561901_2023012311,1561901,2023-01-23 11:00:00,-2.9,81,3.3,1034.2,0.0,75.6
W1561901_2023012312,1561901,2023-01-23 12:00:00,-1.4,84,3.6,1034.8,0.0,41.3
W1561901_2023012313,1561901,2023-01-23 13:00:00,-0.5,84,2.5,1034.3,0.0,27.6
W1561901_2023012314,1561901,2023-01-23 14:00:00,1.3,84,2.9,1034.0,0.0,22.1
W1561901_2023012315,1561901,2023-01-23 15:00:00,2.6,80,5.5,1033.8,0.0,12.7
W1561901_2023012316,1561901,2023-01-23 16:00:00,3.2,79,5.2,1033.5,0.0,12.7
W1561901_2023012317,1561901,2023-01-23 17:00:00,2.3,87,5.5,1033.6,0.0,16.6
W1561901_2023012318,1561901,2023-01-23 18:00:00,1.5,91,6.6,1033.9,0.0,20.4
W1561901_2023012319,1561901,2023-01-23 19:00:00,1.2,94,5.8,1034.3,0.0,
W1561901_2023012320,1561901,2023-01-23 20:00:00,1.4,94,6.3,1034.5,0.0,
W1561901_2023012321,1561901,2023-01-23 21:00:00,1.3,93,5.9,1034.6,0.0,
W1561901_2023012322,1561901,2023-01-23 22:00:00,1.4,93,6.6,1035.0,0.0,
W1561901_2023012323,1561901,2023-01-23 23:00:00,1.5,93,5.8,1035.1,0.0,16.3
W1561901_2023012400,1561901,2023-01-24 00:00:00,1.6,94,5.3,1035.3,0.0,13.7
W1561901_2023012401,1561901,2023-01-24 01:00:00,1.3,94,5.4,1035.0,0.0,13.0
W1561901_2023012402,1561901,2023-01-24 02:00:00,1.7,94,5.4,1034.9,0.0,13.7
W1561901_2023012403,1561901,2023-01-24 03:00:00,1.9,94,5.9,1034.8,0.0,14.8
W1561901_2023012404,1561901,2023-01-24 04:00:00,2.3,93,5.8,1034.9,0.0,15.3
W1561901_2023012405,1561901,2023-01-24 05:00:00,2.3,94,7.3,1034.8,0.0,15.6
W1561901_2023012406,1561901,2023-01-24 06:00:00,1.8,95,6.9,1034.9,0.0,12.5
W1561901_2023012407,1561901,2023-01-24 07:00:00,1.6,94,7.2,1035.1,0.0,11.8
W1561901_2023012408,1561901,2023-01-24 08:00:00,1.5,94,6.6,1035.5,0.0,27.4
W1561901_2023012409,1561901,2023-01-24 09:00:00,1.6,93,7.1,1035.9,0.0,22.6
W1561901_2023012410,1561901,2023-01-24 10:00:00,2.0,91,9.6,1036.4,0.0,20.7
W1561901_2023012411,1561901,2023-01-24 11:00:00,2.3,91,8.0,1036.4,0.0,15.2
W1561901_2023012412,1561901,2023-01-24 12:00:00,3.4,88,7.4,1036.1,0.0,16.8
W1561901_2023012413,1561901,2023-01-24 13:00:00,3.3,87,6.0,1035.7,0.0,18.4
W1561901_2023012414,1561901,2023-01-24 14:00:00,4.4,76,8.9,1035.0,0.0,16.2
W1561901_2023012415,1561901,2023-01-24 15:00:00,4.8,73,7.2,1034.7,0.0,16.3
W1561901_2023012416,1561901,2023-01-24 16:00:00,4.8,73,6.3,1034.7,0.0,18.2
W1561901_2023012417,1561901,2023-01-24 17:00:00,3.3,86,6.3,1034.5,0.0,20.4
W1561901_2023012418,1561901,2023-01-24 18:00:00,1.3,90,6.5,1034.5,0.0,22.1
W1561901_2023012419,1561901,2023-01-24 19:00:00,0.4,93,5.8,1034.8,0.0,22.8
W1561901_2023012420,1561901,2023-01-24 20:00:00,-0.4,95,5.4,1035.0,0.0,23.7
W1561901_2023012421,1561901,2023-01-24 21:00:00,-1.1,96,5.1,1034.9,0.0,
W1561901_2023012422,1561901,2023-01-24 22:00:00,-1.5,97,5.1,1034.8,0.0,
W1561901_2023012423,1561901,2023-01-24 23:00:00,-1.7,98,5.4,1034.5,0.0,24.4
W1561901_2023012500,1561901,2023-01-25 00:00:00,-1.6,99,2.3,1034.4,0.0,25.6
W1561901_2023012501,1561901,2023-01-25 01:00:00,-2.0,99,2.0,1034.1,0.0,30.8
W1561901_2023012502,1561901,2023-01-25 02:00:00,-2.0,97,2.5,1033.6,0.0,31.5
W1561901_2023012503,1561901,2023-01-25 03:00:00,-2.4,96,4.0,1033.4,0.0,30.3
W1561901_2023012504,1561901,2023-01-25 04:00:00,-2.3,90,6.1,1033.4,0.0,32.7
W1561901_2023012505,1561901,2023-01-25 05:00:00,-2.4,92,7.9,1033.2,0.0,34.7
W1561901_2023012506,1561901,2023-01-25 06:00:00,-2.3,91,7.8,1033.1,0.0,35.0
W1561901_2023012507,1561901,2023-01-25 07:00:00,-2.3,91,8.0,1032.9,0.0,31.9
W1561901_2023012508,1561901,2023-01-25 08:00:00,-2.3,91,8.0,1032.8,0.0,32.1
W1561901_2023012509,1561901,2023-01-25 09:00:00,-1.9,93,8.0,1032.3,0.0,27.6
